feature,importance
PREV_AMT_ANNUITY_MIN,0.00022463754
PREV_AMT_ANNUITY_MAX,0.00039612508
PREV_AMT_ANNUITY_MEAN,5.6027975e-06
PREV_AMT_APPLICATION_MIN,0.0025225687
PREV_AMT_APPLICATION_MAX,0.0
PREV_AMT_APPLICATION_MEAN,0.00018075483
PREV_APP_CREDIT_PERC_MIN,0.0007293918
PREV_APP_CREDIT_PERC_MAX,2.6239928e-05
PREV_APP_CREDIT_PERC_MEAN,0.00018958561
PREV_APP_CREDIT_PERC_VAR,1.849305e-05
PREV_AMT_DOWN_PAYMENT_MIN,0.0
PREV_AMT_DOWN_PAYMENT_MAX,0.029577743
PREV_AMT_DOWN_PAYMENT_MEAN,0.001041809
PREV_AMT_GOODS_PRICE_MIN,0.0011134341
PREV_HOUR_APPR_PROCESS_START_MIN,0.0
PREV_HOUR_APPR_PROCESS_START_MAX,0.000120258024
PREV_HOUR_APPR_PROCESS_START_MEAN,0.0013469304
PREV_RATE_DOWN_PAYMENT_MIN,0.0
PREV_RATE_DOWN_PAYMENT_MAX,0.00030094982
PREV_RATE_DOWN_PAYMENT_MEAN,0.0
PREV_DAYS_DECISION_MIN,0.04265645
PREV_DAYS_DECISION_MAX,0.0002898315
PREV_DAYS_DECISION_MEAN,0.0
PREV_CNT_PAYMENT_MEAN,0.008085132
PREV_CNT_PAYMENT_SUM,0.0
PREV_NAME_CONTRACT_TYPE_Cash loans_MEAN,0.0
PREV_NAME_CONTRACT_TYPE_Consumer loans_MEAN,0.0
PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,0.0
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,0.0015317937
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,7.1937175e-06
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,0.0
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,2.5336933e-05
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,7.60605e-05
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,0.0
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,8.539251e-05
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_MEAN,0.0
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,0.0031781383
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,0.000830041
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,0.0032570902
PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,0.0
PREV_NAME_PAYMENT_TYPE_Non-cash from your account_MEAN,0.0
PREV_CODE_REJECT_REASON_HC_MEAN,0.0
PREV_CODE_REJECT_REASON_LIMIT_MEAN,0.0013699604
PREV_CODE_REJECT_REASON_SCO_MEAN,0.00065325224
PREV_CODE_REJECT_REASON_SCOFR_MEAN,0.0
PREV_NAME_TYPE_SUITE_Children_MEAN,0.020705407
PREV_NAME_TYPE_SUITE_Family_MEAN,0.0
PREV_NAME_TYPE_SUITE_Other_A_MEAN,0.0
PREV_NAME_TYPE_SUITE_Other_B_MEAN,0.0
PREV_NAME_TYPE_SUITE_Spouse_ partner_MEAN,0.0
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,0.0017241748
PREV_NAME_TYPE_SUITE_nan_MEAN,0.0045252317
PREV_NAME_CLIENT_TYPE_New_MEAN,1.3413403e-05
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,0.0
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Audio/Video_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Clothing and Accessories_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Construction Materials_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,0.0050879642
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN,0.0
PREV_NAME_PORTFOLIO_Cash_MEAN,1.1723009e-05
PREV_NAME_PORTFOLIO_XNA_MEAN,0.0
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,0.00020696534
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,0.0
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,0.0
PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,0.0
PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,0.0
PREV_CHANNEL_TYPE_Contact center_MEAN,0.006049403
PREV_CHANNEL_TYPE_Country-wide_MEAN,0.02699758
PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,0.0
PREV_CHANNEL_TYPE_Regional / Local_MEAN,0.0
PREV_CHANNEL_TYPE_Stone_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,0.00010622361
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,0.0007382338
