feature,importance
CLOSED_MONTHS_BALANCE_MIN_MIN,0.0
CLOSED_MONTHS_BALANCE_MAX_MAX,0.0
CLOSED_MONTHS_BALANCE_SIZE_MEAN,0.0
PREV_AMT_ANNUITY_MIN,0.002328586
PREV_AMT_ANNUITY_MAX,0.001332931
PREV_AMT_ANNUITY_MEAN,0.00018129304
PREV_AMT_APPLICATION_MIN,0.0047236565
PREV_AMT_APPLICATION_MAX,0.0024673624
PREV_AMT_APPLICATION_MEAN,9.170752e-05
PREV_APP_CREDIT_PERC_MIN,0.0
PREV_APP_CREDIT_PERC_MAX,0.007019419
PREV_APP_CREDIT_PERC_MEAN,0.00030153256
PREV_APP_CREDIT_PERC_VAR,0.0010860242
PREV_AMT_DOWN_PAYMENT_MIN,0.0
PREV_AMT_DOWN_PAYMENT_MAX,0.04123868
PREV_AMT_DOWN_PAYMENT_MEAN,4.6454825e-06
PREV_AMT_GOODS_PRICE_MIN,0.00055213424
PREV_HOUR_APPR_PROCESS_START_MIN,5.881773e-05
PREV_HOUR_APPR_PROCESS_START_MAX,0.0
PREV_HOUR_APPR_PROCESS_START_MEAN,0.00013788608
PREV_RATE_DOWN_PAYMENT_MIN,0.0007532057
PREV_RATE_DOWN_PAYMENT_MAX,5.0988433e-06
PREV_RATE_DOWN_PAYMENT_MEAN,0.0
PREV_DAYS_DECISION_MIN,0.037003934
PREV_DAYS_DECISION_MAX,1.2127382e-05
PREV_DAYS_DECISION_MEAN,2.1485464e-06
PREV_CNT_PAYMENT_MEAN,0.0006616851
PREV_CNT_PAYMENT_SUM,0.0
PREV_NAME_CONTRACT_TYPE_Cash loans_MEAN,0.0
PREV_NAME_CONTRACT_TYPE_Consumer loans_MEAN,3.135915e-05
PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,0.0
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,2.6250953e-05
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,0.0
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,7.35429e-05
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,0.0
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,0.001147971
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,0.0
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_MEAN,0.0
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,0.011598954
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,0.0022826134
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,0.0028922013
PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,3.7965063e-05
PREV_NAME_PAYMENT_TYPE_Non-cash from your account_MEAN,0.0
PREV_CODE_REJECT_REASON_HC_MEAN,2.7877306e-05
PREV_CODE_REJECT_REASON_LIMIT_MEAN,0.0038550405
PREV_CODE_REJECT_REASON_SCO_MEAN,0.00035001582
PREV_CODE_REJECT_REASON_SCOFR_MEAN,0.0
PREV_NAME_TYPE_SUITE_Children_MEAN,0.03064077
PREV_NAME_TYPE_SUITE_Family_MEAN,0.0
PREV_NAME_TYPE_SUITE_Other_A_MEAN,0.0
PREV_NAME_TYPE_SUITE_Other_B_MEAN,0.0
PREV_NAME_TYPE_SUITE_Spouse_ partner_MEAN,0.0
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,0.00034475635
PREV_NAME_TYPE_SUITE_nan_MEAN,0.0
PREV_NAME_CLIENT_TYPE_New_MEAN,9.248484e-05
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,0.0
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,0.00284217
PREV_NAME_GOODS_CATEGORY_Audio/Video_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Clothing and Accessories_MEAN,0.0006612436
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Construction Materials_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,0.00019950084
PREV_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN,0.0
PREV_NAME_PORTFOLIO_Cash_MEAN,1.0820188e-05
PREV_NAME_PORTFOLIO_XNA_MEAN,9.783189e-06
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,0.0010679448
PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,0.0
PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,0.002632419
PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,0.00042506383
PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,0.0
PREV_CHANNEL_TYPE_Contact center_MEAN,0.013722443
PREV_CHANNEL_TYPE_Country-wide_MEAN,0.022897696
PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,0.0
PREV_CHANNEL_TYPE_Regional / Local_MEAN,0.0
PREV_CHANNEL_TYPE_Stone_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,0.030091034
